".rownames","EmploymentStatus.fctr.predict.Final.rpart"
"118535","Not.in.Labor.Force"
"118536","Not.in.Labor.Force"
"53511","Not.in.Labor.Force"
"53515","Not.in.Labor.Force"
"118548","Not.in.Labor.Force"
"72217","Not.in.Labor.Force"
"65335","Not.in.Labor.Force"
"34827","Not.in.Labor.Force"
"72228","Not.in.Labor.Force"
"4369","Not.in.Labor.Force"
"72236","Not.in.Labor.Force"
"86017","Not.in.Labor.Force"
"122506","Not.in.Labor.Force"
"53545","Not.in.Labor.Force"
"36823","Not.in.Labor.Force"
"44702","Not.in.Labor.Force"
"44703","Not.in.Labor.Force"
"44704","Not.in.Labor.Force"
"118591","Not.in.Labor.Force"
"62423","Not.in.Labor.Force"
"53152","Not.in.Labor.Force"
"118605","Not.in.Labor.Force"
"62458","Not.in.Labor.Force"
"45731","Not.in.Labor.Force"
"2803","Not.in.Labor.Force"
"122583","Not.in.Labor.Force"
"88711","Not.in.Labor.Force"
"45750","Not.in.Labor.Force"
"1820","Not.in.Labor.Force"
"1919","Not.in.Labor.Force"
"118669","Not.in.Labor.Force"
"118679","Not.in.Labor.Force"
"5365","Not.in.Labor.Force"
"65464","Not.in.Labor.Force"
"50706","Not.in.Labor.Force"
"5760","Not.in.Labor.Force"
"118699","Not.in.Labor.Force"
"118700","Not.in.Labor.Force"
"4285","Not.in.Labor.Force"
"89979","Not.in.Labor.Force"
"5021","Not.in.Labor.Force"
"65498","Not.in.Labor.Force"
"89122","Not.in.Labor.Force"
"115777","Not.in.Labor.Force"
"89132","Not.in.Labor.Force"
"5666","Not.in.Labor.Force"
"50756","Not.in.Labor.Force"
"122675","Not.in.Labor.Force"
"4584","Not.in.Labor.Force"
"118745","Not.in.Labor.Force"
"5667","Not.in.Labor.Force"
"89148","Not.in.Labor.Force"
"21242","Not.in.Labor.Force"
"74389","Not.in.Labor.Force"
"118751","Not.in.Labor.Force"
"89152","Not.in.Labor.Force"
"50114","Not.in.Labor.Force"
"2421","Not.in.Labor.Force"
"94089","Not.in.Labor.Force"
"37016","Not.in.Labor.Force"
"57688","Not.in.Labor.Force"
"115844","Not.in.Labor.Force"
"88644","Not.in.Labor.Force"
"118810","Not.in.Labor.Force"
"118811","Not.in.Labor.Force"
"118815","Not.in.Labor.Force"
"115866","Not.in.Labor.Force"
"2132","Not.in.Labor.Force"
"88634","Not.in.Labor.Force"
"53800","Not.in.Labor.Force"
"2134","Not.in.Labor.Force"
"1839","Not.in.Labor.Force"
"80389","Not.in.Labor.Force"
"118851","Not.in.Labor.Force"
"118852","Not.in.Labor.Force"
"50883","Not.in.Labor.Force"
"71556","Not.in.Labor.Force"
"80415","Not.in.Labor.Force"
"45978","Not.in.Labor.Force"
"71568","Not.in.Labor.Force"
"74522","Not.in.Labor.Force"
"72555","Not.in.Labor.Force"
"71578","Not.in.Labor.Force"
"46979","Not.in.Labor.Force"
"71586","Not.in.Labor.Force"
"71589","Not.in.Labor.Force"
"118916","Not.in.Labor.Force"
"65700","Not.in.Labor.Force"
"44053","Not.in.Labor.Force"
"118929","Not.in.Labor.Force"
"71615","Not.in.Labor.Force"
"4800","Not.in.Labor.Force"
"71622","Not.in.Labor.Force"
"21432","Not.in.Labor.Force"
"118943","Not.in.Labor.Force"
"89344","Not.in.Labor.Force"
"71633","Not.in.Labor.Force"
"50967","Not.in.Labor.Force"
"71640","Not.in.Labor.Force"
"48883","Not.in.Labor.Force"
"71662","Not.in.Labor.Force"
"1853","Not.in.Labor.Force"
"124894","Not.in.Labor.Force"
"124896","Not.in.Labor.Force"
"124899","Not.in.Labor.Force"
"42163","Not.in.Labor.Force"
"72676","Not.in.Labor.Force"
"75632","Not.in.Labor.Force"
"71701","Not.in.Labor.Force"
"21513","Not.in.Labor.Force"
"71723","Not.in.Labor.Force"
"71731","Not.in.Labor.Force"
"68782","Not.in.Labor.Force"
"71739","Not.in.Labor.Force"
"71740","Not.in.Labor.Force"
"5501","Not.in.Labor.Force"
"65847","Not.in.Labor.Force"
"125956","Not.in.Labor.Force"
"71756","Not.in.Labor.Force"
"71760","Not.in.Labor.Force"
"95379","Not.in.Labor.Force"
"1862","Not.in.Labor.Force"
"71769","Not.in.Labor.Force"
"71770","Not.in.Labor.Force"
"119085","Not.in.Labor.Force"
"71786","Not.in.Labor.Force"
"71796","Not.in.Labor.Force"
"77039","Not.in.Labor.Force"
"119110","Not.in.Labor.Force"
"46211","Not.in.Labor.Force"
"71811","Not.in.Labor.Force"
"119131","Not.in.Labor.Force"
"119147","Not.in.Labor.Force"
"2755","Not.in.Labor.Force"
"45267","Not.in.Labor.Force"
"2460","Not.in.Labor.Force"
"95458","Not.in.Labor.Force"
"119158","Not.in.Labor.Force"
"4823","Not.in.Labor.Force"
"95469","Not.in.Labor.Force"
"45295","Not.in.Labor.Force"
"45296","Not.in.Labor.Force"
"119197","Not.in.Labor.Force"
"116246","Not.in.Labor.Force"
"126096","Not.in.Labor.Force"
"34500","Not.in.Labor.Force"
"38443","Not.in.Labor.Force"
"2073","Not.in.Labor.Force"
"71923","Not.in.Labor.Force"
"125147","Not.in.Labor.Force"
"48320","Not.in.Labor.Force"
"45373","Not.in.Labor.Force"
"125169","Not.in.Labor.Force"
"89673","Not.in.Labor.Force"
"45389","Not.in.Labor.Force"
"44403","Not.in.Labor.Force"
"2571","Not.in.Labor.Force"
"65081","Not.in.Labor.Force"
"45406","Not.in.Labor.Force"
"66076","Not.in.Labor.Force"
"66078","Not.in.Labor.Force"
"5723","Not.in.Labor.Force"
"72645","Not.in.Labor.Force"
"66090","Not.in.Labor.Force"
"45425","Not.in.Labor.Force"
"69049","Not.in.Labor.Force"
"4937","Not.in.Labor.Force"
"69053","Not.in.Labor.Force"
"95625","Not.in.Labor.Force"
"119326","Not.in.Labor.Force"
"66109","Not.in.Labor.Force"
"45448","Not.in.Labor.Force"
"72678","Not.in.Labor.Force"
"45455","Not.in.Labor.Force"
"45456","Not.in.Labor.Force"
"72027","Not.in.Labor.Force"
"45459","Not.in.Labor.Force"
"45467","Not.in.Labor.Force"
"45468","Not.in.Labor.Force"
"45477","Not.in.Labor.Force"
"85828","Not.in.Labor.Force"
"2777","Not.in.Labor.Force"
"72068","Not.in.Labor.Force"
"89787","Not.in.Labor.Force"
"69119","Not.in.Labor.Force"
"70110","Not.in.Labor.Force"
"131207","Not.in.Labor.Force"
"70444","Not.in.Labor.Force"
"93737","Not.in.Labor.Force"
"125308","Not.in.Labor.Force"
"52409","Not.in.Labor.Force"
"45523","Not.in.Labor.Force"
"76035","Not.in.Labor.Force"
"119416","Not.in.Labor.Force"
"48497","Not.in.Labor.Force"
"48499","Not.in.Labor.Force"
"89834","Not.in.Labor.Force"
"90160","Not.in.Labor.Force"
"45558","Not.in.Labor.Force"
"45559","Not.in.Labor.Force"
"119446","Not.in.Labor.Force"
"21951","Not.in.Labor.Force"
"45572","Not.in.Labor.Force"
"122412","Not.in.Labor.Force"
"4558","Not.in.Labor.Force"
"126358","Not.in.Labor.Force"
"119473","Not.in.Labor.Force"
"44278","Not.in.Labor.Force"
"2198","Not.in.Labor.Force"
"93828","Not.in.Labor.Force"
"54467","Not.in.Labor.Force"
"122454","Not.in.Labor.Force"
"122456","Not.in.Labor.Force"
"840","Not.in.Labor.Force"
"52514","Not.in.Labor.Force"
"53506","Not.in.Labor.Force"
"36789","Not.in.Labor.Force"
"36790","Not.in.Labor.Force"
"86006","Not.in.Labor.Force"
"76170","Not.in.Labor.Force"
"2500","Not.in.Labor.Force"
"65351","Not.in.Labor.Force"
"89955","Not.in.Labor.Force"
"122517","Not.in.Labor.Force"
"4371","Not.in.Labor.Force"
"67330","Not.in.Labor.Force"
"45684","Not.in.Labor.Force"
"122523","Not.in.Labor.Force"
"36835","Not.in.Labor.Force"
"36849","Not.in.Labor.Force"
"88682","Not.in.Labor.Force"
"72292","Not.in.Labor.Force"
"72294","Not.in.Labor.Force"
"122569","Not.in.Labor.Force"
"45732","Not.in.Labor.Force"
"90025","Not.in.Labor.Force"
"1918","Not.in.Labor.Force"
"48707","Not.in.Labor.Force"
"36900","Not.in.Labor.Force"
"36909","Not.in.Labor.Force"
"45770","Not.in.Labor.Force"
"122608","Not.in.Labor.Force"
"125561","Not.in.Labor.Force"
"65454","Not.in.Labor.Force"
"72342","Not.in.Labor.Force"
"76606","Not.in.Labor.Force"
"72350","Not.in.Labor.Force"
"45783","Not.in.Labor.Force"
"72354","Not.in.Labor.Force"
"53327","Not.in.Labor.Force"
"72361","Not.in.Labor.Force"
"4284","Not.in.Labor.Force"
"97443","Not.in.Labor.Force"
"72375","Not.in.Labor.Force"
"36951","Not.in.Labor.Force"
"53359","Not.in.Labor.Force"
"45828","Not.in.Labor.Force"
"4583","Not.in.Labor.Force"
"45833","Not.in.Labor.Force"
"94058","Not.in.Labor.Force"
"122676","Not.in.Labor.Force"
"36983","Not.in.Labor.Force"
"20259","Not.in.Labor.Force"
"2026","Not.in.Labor.Force"
"20260","Not.in.Labor.Force"
"4290","Not.in.Labor.Force"
"122696","Not.in.Labor.Force"
"50224","Not.in.Labor.Force"
"52750","Not.in.Labor.Force"
"5473","Not.in.Labor.Force"
"46859","Not.in.Labor.Force"
"46861","Not.in.Labor.Force"
"90159","Not.in.Labor.Force"
"43919","Not.in.Labor.Force"
"76404","Not.in.Labor.Force"
"72470","Not.in.Labor.Force"
"37051","Not.in.Labor.Force"
"37052","Not.in.Labor.Force"
"37061","Not.in.Labor.Force"
"37062","Not.in.Labor.Force"
"128672","Not.in.Labor.Force"
"37072","Not.in.Labor.Force"
"48884","Not.in.Labor.Force"
"45942","Not.in.Labor.Force"
"75467","Not.in.Labor.Force"
"90232","Not.in.Labor.Force"
"90233","Not.in.Labor.Force"
"75477","Not.in.Labor.Force"
"45975","Not.in.Labor.Force"
"45979","Not.in.Labor.Force"
"37120","Not.in.Labor.Force"
"38108","Not.in.Labor.Force"
"46004","Not.in.Labor.Force"
"46005","Not.in.Labor.Force"
"75531","Not.in.Labor.Force"
"1944","Not.in.Labor.Force"
"75455","Not.in.Labor.Force"
"37172","Not.in.Labor.Force"
"72601","Not.in.Labor.Force"
"46034","Not.in.Labor.Force"
"2537","Not.in.Labor.Force"
"46040","Not.in.Labor.Force"
"122890","Not.in.Labor.Force"
"72621","Not.in.Labor.Force"
"46053","Not.in.Labor.Force"
"72629","Not.in.Labor.Force"
"57881","Not.in.Labor.Force"
"52300","Not.in.Labor.Force"
"19501","Not.in.Labor.Force"
"23661","Not.in.Labor.Force"
"75607","Not.in.Labor.Force"
"88723","Not.in.Labor.Force"
"97264","Not.in.Labor.Force"
"46102","Not.in.Labor.Force"
"94330","Not.in.Labor.Force"
"72680","Not.in.Labor.Force"
"2840","Not.in.Labor.Force"
"845","Not.in.Labor.Force"
"5793","Not.in.Labor.Force"
"2841","Not.in.Labor.Force"
"2842","Not.in.Labor.Force"
"122974","Not.in.Labor.Force"
"1957","Not.in.Labor.Force"
"90433","Not.in.Labor.Force"
"94389","Not.in.Labor.Force"
"875","Not.in.Labor.Force"
"76676","Not.in.Labor.Force"
"46173","Not.in.Labor.Force"
"46174","Not.in.Labor.Force"
"90464","Not.in.Labor.Force"
"46182","Not.in.Labor.Force"
"69803","Not.in.Labor.Force"
"125979","Not.in.Labor.Force"
"1962","Not.in.Labor.Force"
"118110","Not.in.Labor.Force"
"69823","Not.in.Labor.Force"
"5408","Not.in.Labor.Force"
"34501","Not.in.Labor.Force"
"115178","Not.in.Labor.Force"
"46215","Not.in.Labor.Force"
"846","Not.in.Labor.Force"
"50151","Not.in.Labor.Force"
"118144","Not.in.Labor.Force"
"88547","Not.in.Labor.Force"
"95452","Not.in.Labor.Force"
"118167","Not.in.Labor.Force"
"76754","Not.in.Labor.Force"
"118170","Not.in.Labor.Force"
"88573","Not.in.Labor.Force"
"50189","Not.in.Labor.Force"
"5512","Not.in.Labor.Force"
"75793","Not.in.Labor.Force"
"126061","Not.in.Labor.Force"
"5513","Not.in.Labor.Force"
"126068","Not.in.Labor.Force"
"52185","Not.in.Labor.Force"
"5514","Not.in.Labor.Force"
"19713","Not.in.Labor.Force"
"126075","Not.in.Labor.Force"
"123125","Not.in.Labor.Force"
"22672","Not.in.Labor.Force"
"50238","Not.in.Labor.Force"
"85672","Not.in.Labor.Force"
"93546","Not.in.Labor.Force"
"22690","Not.in.Labor.Force"
"71902","Not.in.Labor.Force"
"95547","Not.in.Labor.Force"
"22739","Not.in.Labor.Force"
"22740","Not.in.Labor.Force"
"50515","Not.in.Labor.Force"
"48342","Not.in.Labor.Force"
"2079","Not.in.Labor.Force"
"62123","Not.in.Labor.Force"
"88689","Not.in.Labor.Force"
"62127","Not.in.Labor.Force"
"2277","Not.in.Labor.Force"
"93627","Not.in.Labor.Force"
"126180","Not.in.Labor.Force"
"34580","Not.in.Labor.Force"
"53163","Not.in.Labor.Force"
"54175","Not.in.Labor.Force"
"126213","Not.in.Labor.Force"
"70042","Not.in.Labor.Force"
"34616","Not.in.Labor.Force"
"2281","Not.in.Labor.Force"
"46436","Not.in.Labor.Force"
"76614","Not.in.Labor.Force"
"126230","Not.in.Labor.Force"
"34630","Not.in.Labor.Force"
"93896","Not.in.Labor.Force"
"54315","Not.in.Labor.Force"
"126253","Not.in.Labor.Force"
"65164","Not.in.Labor.Force"
"93708","Not.in.Labor.Force"
"62218","Not.in.Labor.Force"
"85839","Not.in.Labor.Force"
"34663","Not.in.Labor.Force"
"126266","Not.in.Labor.Force"
"5632","Not.in.Labor.Force"
"50414","Not.in.Labor.Force"
"93718","Not.in.Labor.Force"
"5534","Not.in.Labor.Force"
"2877","Not.in.Labor.Force"
"34675","Not.in.Labor.Force"
"115459","Not.in.Labor.Force"
"4945","Not.in.Labor.Force"
"38623","Not.in.Labor.Force"
"38628","Not.in.Labor.Force"
"76034","Not.in.Labor.Force"
"70130","Not.in.Labor.Force"
"4947","Not.in.Labor.Force"
"126316","Not.in.Labor.Force"
"52431","Not.in.Labor.Force"
"85895","Not.in.Labor.Force"
"65228","Not.in.Labor.Force"
"5779","Not.in.Labor.Force"
"31778","Not.in.Labor.Force"
"93792","Not.in.Labor.Force"
"31798","Not.in.Labor.Force"
"2098","Not.in.Labor.Force"
"85935","Not.in.Labor.Force"
"115544","Not.in.Labor.Force"
"20016","Not.in.Labor.Force"
"87938","Not.in.Labor.Force"
"126404","Not.in.Labor.Force"
"76141","Not.in.Labor.Force"
"76145","Not.in.Labor.Force"
"65321","Not.in.Labor.Force"
"76153","Not.in.Labor.Force"
"50569","Not.in.Labor.Force"
"2597","Not.in.Labor.Force"
"34828","Not.in.Labor.Force"
"67329","Not.in.Labor.Force"
"76204","Not.in.Labor.Force"
"831","Not.in.Labor.Force"
"52597","Not.in.Labor.Force"
"46693","Not.in.Labor.Force"
"4966","Not.in.Labor.Force"
"4967","Not.in.Labor.Force"
"76240","Not.in.Labor.Force"
"77012","Not.in.Labor.Force"
"88066","Not.in.Labor.Force"
"80520","Not.in.Labor.Force"
"126528","Not.in.Labor.Force"
"52646","Not.in.Labor.Force"
"65448","Not.in.Labor.Force"
"65449","Not.in.Labor.Force"
"50707","Not.in.Labor.Force"
"38244","Not.in.Labor.Force"
"50711","Not.in.Labor.Force"
"88115","Not.in.Labor.Force"
"832","Not.in.Labor.Force"
"2711","Not.in.Labor.Force"
"88140","Not.in.Labor.Force"
"65513","Not.in.Labor.Force"
"36976","Not.in.Labor.Force"
"50755","Not.in.Labor.Force"
"2025","Not.in.Labor.Force"
"76349","Not.in.Labor.Force"
"37973","Not.in.Labor.Force"
"862","Not.in.Labor.Force"
"5668","Not.in.Labor.Force"
"66527","Not.in.Labor.Force"
"20282","Not.in.Labor.Force"
"2914","Not.in.Labor.Force"
"74416","Not.in.Labor.Force"
"50797","Not.in.Labor.Force"
"65564","Not.in.Labor.Force"
"2620","Not.in.Labor.Force"
"57757","Not.in.Labor.Force"
"38015","Not.in.Labor.Force"
"43924","Not.in.Labor.Force"
"65581","Not.in.Labor.Force"
"23286","Not.in.Labor.Force"
"65606","Not.in.Labor.Force"
"23297","Not.in.Labor.Force"
"2625","Not.in.Labor.Force"
"5578","Not.in.Labor.Force"
"66609","Not.in.Labor.Force"
"2430","Not.in.Labor.Force"
"94181","Not.in.Labor.Force"
"76470","Not.in.Labor.Force"
"94192","Not.in.Labor.Force"
"74515","Not.in.Labor.Force"
"118880","Not.in.Labor.Force"
"50914","Disabled"
"2041","Not.in.Labor.Force"
"89300","Not.in.Labor.Force"
"38128","Not.in.Labor.Force"
"38132","Not.in.Labor.Force"
"52899","Not.in.Labor.Force"
"90297","Not.in.Labor.Force"
"52905","Not.in.Labor.Force"
"23382","Not.in.Labor.Force"
"76526","Not.in.Labor.Force"
"94242","Not.in.Labor.Force"
"94243","Not.in.Labor.Force"
"66689","Not.in.Labor.Force"
"94244","Not.in.Labor.Force"
"38158","Not.in.Labor.Force"
"38160","Not.in.Labor.Force"
"94257","Not.in.Labor.Force"
"52927","Not.in.Labor.Force"
"38168","Not.in.Labor.Force"
"118948","Not.in.Labor.Force"
"52938","Not.in.Labor.Force"
"52939","Not.in.Labor.Force"
"76559","Not.in.Labor.Force"
"34581","Not.in.Labor.Force"
"52959","Not.in.Labor.Force"
"117990","Not.in.Labor.Force"
"38202","Not.in.Labor.Force"
"118012","Not.in.Labor.Force"
"48501","Not.in.Labor.Force"
"47086","Not.in.Labor.Force"
"23473","Not.in.Labor.Force"
"23475","Not.in.Labor.Force"
"70714","Not.in.Labor.Force"
"68751","Not.in.Labor.Force"
"118035","Not.in.Labor.Force"
"74006","Not.in.Labor.Force"
"2054","Not.in.Labor.Force"
"47114","Not.in.Labor.Force"
"42192","Not.in.Labor.Force"
"38266","Not.in.Labor.Force"
"2942","Not.in.Labor.Force"
"44181","Not.in.Labor.Force"
"23518","Not.in.Labor.Force"
"80602","Not.in.Labor.Force"
"80604","Not.in.Labor.Force"
"94387","Not.in.Labor.Force"
"23527","Not.in.Labor.Force"
"38294","Not.in.Labor.Force"
"115145","Not.in.Labor.Force"
"115146","Not.in.Labor.Force"
"118102","Not.in.Labor.Force"
"115153","Not.in.Labor.Force"
"118107","Not.in.Labor.Force"
"23663","Not.in.Labor.Force"
"118120","Not.in.Labor.Force"
"125018","Not.in.Labor.Force"
"53434","Not.in.Labor.Force"
"119125","Not.in.Labor.Force"
"53110","Not.in.Labor.Force"
"38357","Not.in.Labor.Force"
"97505","Not.in.Labor.Force"
"71819","Not.in.Labor.Force"
"88553","Not.in.Labor.Force"
"118154","Not.in.Labor.Force"
"38376","Not.in.Labor.Force"
"118169","Not.in.Labor.Force"
"71839","Not.in.Labor.Force"
"54453","Not.in.Labor.Force"
"88574","Not.in.Labor.Force"
"64966","Not.in.Labor.Force"
"85633","Not.in.Labor.Force"
"47263","Not.in.Labor.Force"
"115244","Not.in.Labor.Force"
"64982","Not.in.Labor.Force"
"57762","Not.in.Labor.Force"
"115254","Not.in.Labor.Force"
"38419","Not.in.Labor.Force"
"64991","Not.in.Labor.Force"
"50228","Not.in.Labor.Force"
"118213","Not.in.Labor.Force"
"118891","Not.in.Labor.Force"
"90608","Not.in.Labor.Force"
"68743","Not.in.Labor.Force"
"71929","Not.in.Labor.Force"
"118260","Not.in.Labor.Force"
"123185","Not.in.Labor.Force"
"2404","Not.in.Labor.Force"
"68987","Not.in.Labor.Force"
"71942","Not.in.Labor.Force"
"2963","Not.in.Labor.Force"
"38492","Not.in.Labor.Force"
"115334","Not.in.Labor.Force"
"116322","Not.in.Labor.Force"
"118298","Not.in.Labor.Force"
"48350","Not.in.Labor.Force"
"52611","Not.in.Labor.Force"
"2966","Not.in.Labor.Force"
"75475","Not.in.Labor.Force"
"65093","Not.in.Labor.Force"
"48251","Not.in.Labor.Force"
"65094","Not.in.Labor.Force"
"125203","Not.in.Labor.Force"
"118316","Not.in.Labor.Force"
"65095","Not.in.Labor.Force"
"119302","Not.in.Labor.Force"
"2672","Not.in.Labor.Force"
"118324","Not.in.Labor.Force"
"62159","Not.in.Labor.Force"
"118332","Not.in.Labor.Force"
"65115","Not.in.Labor.Force"
"89066","Not.in.Labor.Force"
"88963","Not.in.Labor.Force"
"52986","Not.in.Labor.Force"
"126226","Not.in.Labor.Force"
"5759","Not.in.Labor.Force"
"87993","Not.in.Labor.Force"
"65147","Not.in.Labor.Force"
"74005","Not.in.Labor.Force"
"74007","Not.in.Labor.Force"
"50386","Not.in.Labor.Force"
"70725","Not.in.Labor.Force"
"50391","Not.in.Labor.Force"
"85827","Not.in.Labor.Force"
"38595","Not.in.Labor.Force"
"5631","Not.in.Labor.Force"
"74028","Not.in.Labor.Force"
"38609","Not.in.Labor.Force"
"48457","Not.in.Labor.Force"
"126284","Not.in.Labor.Force"
"62241","Not.in.Labor.Force"
"85865","Not.in.Labor.Force"
"115473","Not.in.Labor.Force"
"97454","Not.in.Labor.Force"
"115482","Not.in.Labor.Force"
"38647","Not.in.Labor.Force"
"115486","Not.in.Labor.Force"
"62267","Not.in.Labor.Force"
"38661","Not.in.Labor.Force"
"97486","Not.in.Labor.Force"
"57691","Not.in.Labor.Force"
"2686","Not.in.Labor.Force"
"65250","Not.in.Labor.Force"
"65249","Not.in.Labor.Force"
"74114","Not.in.Labor.Force"
"62309","Not.in.Labor.Force"
"74121","Not.in.Labor.Force"
"122421","Not.in.Labor.Force"
"65269","Not.in.Labor.Force"
"62326","Not.in.Labor.Force"
"65282","Not.in.Labor.Force"
"85954","Not.in.Labor.Force"
"85958","Not.in.Labor.Force"
"122448","Not.in.Labor.Force"
"74155","Not.in.Labor.Force"
"53491","Not.in.Labor.Force"
"53492","Not.in.Labor.Force"
"65310","Not.in.Labor.Force"
"38744","Not.in.Labor.Force"
"21039","Not.in.Labor.Force"
"732","Not.in.Labor.Force"
"53412","Not.in.Labor.Force"
"125781","Not.in.Labor.Force"
"124798","Not.in.Labor.Force"
"72241","Not.in.Labor.Force"
"31896","Not.in.Labor.Force"
"62421","Not.in.Labor.Force"
"93585","Not.in.Labor.Force"
"2405","Not.in.Labor.Force"
"65391","Not.in.Labor.Force"
"97429","Not.in.Labor.Force"
"841","Not.in.Labor.Force"
"62450","Not.in.Labor.Force"
"46052","Not.in.Labor.Force"
"65296","Not.in.Labor.Force"
"50311","Not.in.Labor.Force"
"88050","Not.in.Labor.Force"
"97242","Not.in.Labor.Force"
"1720","Not.in.Labor.Force"
"72317","Not.in.Labor.Force"
"2115","Not.in.Labor.Force"
"50674","Not.in.Labor.Force"
"88724","Not.in.Labor.Force"
"90046","Not.in.Labor.Force"
"88084","Not.in.Labor.Force"
"88623","Not.in.Labor.Force"
"70378","Not.in.Labor.Force"
"90059","Not.in.Labor.Force"
"21181","Not.in.Labor.Force"
"53659","Not.in.Labor.Force"
"48742","Not.in.Labor.Force"
"76636","Not.in.Labor.Force"
"41874","Not.in.Labor.Force"
"70414","Not.in.Labor.Force"
"57619","Not.in.Labor.Force"
"75671","Not.in.Labor.Force"
"115775","Not.in.Labor.Force"
"115776","Not.in.Labor.Force"
"65512","Not.in.Labor.Force"
"36975","Not.in.Labor.Force"
"59618","Not.in.Labor.Force"
"65527","Not.in.Labor.Force"
"21241","Not.in.Labor.Force"
"70447","Not.in.Labor.Force"
"74390","Not.in.Labor.Force"
"97485","Not.in.Labor.Force"
"70453","Not.in.Labor.Force"
"115808","Not.in.Labor.Force"
"2520","Not.in.Labor.Force"
"57682","Not.in.Labor.Force"
"4292","Not.in.Labor.Force"
"37017","Not.in.Labor.Force"
"41939","Not.in.Labor.Force"
"76388","Not.in.Labor.Force"
"41942","Not.in.Labor.Force"
"72443","Not.in.Labor.Force"
"89185","Not.in.Labor.Force"
"52773","Not.in.Labor.Force"
"115836","Not.in.Labor.Force"
"5376","Not.in.Labor.Force"
"70494","Not.in.Labor.Force"
"774","Not.in.Labor.Force"
"69533","Not.in.Labor.Force"
"75436","Not.in.Labor.Force"
"89547","Not.in.Labor.Force"
"4789","Not.in.Labor.Force"
"2133","Not.in.Labor.Force"
"122775","Not.in.Labor.Force"
"122776","Not.in.Labor.Force"
"45939","Not.in.Labor.Force"
"97494","Not.in.Labor.Force"
"42010","Not.in.Labor.Force"
"72521","Not.in.Labor.Force"
"118858","Not.in.Labor.Force"
"53160","Not.in.Labor.Force"
"65649","Not.in.Labor.Force"
"94188","Not.in.Labor.Force"
"52861","Not.in.Labor.Force"
"119204","Not.in.Labor.Force"
"76485","Not.in.Labor.Force"
